Rua:  ; Origem: 251119059 ; Destino: 1102571559 ; Oneway: True ; Highway: motorway_link
Rua: Avenida Conde de Cantanhede (6) ; Origem: 1177090379 ; Destino: 1177916343 ; Oneway: False ; Highway: residential
Rua: Avenida de Badajoz (20) ; Origem: 1177090379 ; Destino: 1175543577 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1177915901 ; Destino: 1756491294 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177915901 ; Destino: 3545045389 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177915901 ; Destino: 1756480635 ; Oneway: False ; Highway: residential
Rua: Avenida Dom Sancho Manuel (16) ; Origem: 1177915949 ; Destino: 1177916186 ; Oneway: True ; Highway: residential
Rua: Rua Dionisio Amaro Silva Santana ; Origem: 1177916147 ; Destino: 1177916523 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Gonçalves Silva ; Origem: 1177916147 ; Destino: 1177916682 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Gonçalves Silva (2) ; Origem: 1177916147 ; Destino: 1177916508 ; Oneway: False ; Highway: residential
Rua: Rua Casimiro Abreu ; Origem: 1177916155 ; Destino: 1177916857 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916155 ; Destino: 1177916688 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916155 ; Destino: 1177916379 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (2) ; Origem: 1177916173 ; Destino: 10781362453 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916173 ; Destino: 10781362453 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (3) ; Origem: 1177916173 ; Destino: 1177916801 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916178 ; Destino: 1177916688 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916178 ; Destino: 1756491393 ; Oneway: False ; Highway: residential
Rua: Rua 5 de Outubro ; Origem: 1177916178 ; Destino: 1177916609 ; Oneway: False ; Highway: residential
Rua: Rua Dr. António Pires Antunes ; Origem: 1177916183 ; Destino: 1177916754 ; Oneway: False ; Highway: residential
Rua: ['Praceta José Picão Tello', 'Rua Dr. António Pires Antunes'] ; Origem: 1177916183 ; Destino: 1756480471 ; Oneway: False ; Highway: residential
Rua: Praceta José Picão Tello ; Origem: 1177916183 ; Destino: 1177916714 ; Oneway: False ; Highway: residential
Rua: Avenida Dom Sancho Manuel (17) ; Origem: 1177916186 ; Destino: 1175543895 ; Oneway: True ; Highway: residential
Rua: Avenida Dom Sancho Manuel (18) ; Origem: 1177916186 ; Destino: 1177089493 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916207 ; Destino: 1601401221 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Mendes ; Origem: 1177916207 ; Destino: 1756358880 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916207 ; Destino: 1601401209 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Adelaide Cadete ; Origem: 1177916232 ; Destino: 1177916379 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916232 ; Destino: 1177916598 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916232 ; Destino: 1601401221 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916321 ; Destino: 1756491393 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916321 ; Destino: 3545045389 ; Oneway: False ; Highway: residential
Rua: Rua Doutor José Nunes Tierno da Silva ; Origem: 1177916321 ; Destino: 3545045707 ; Oneway: False ; Highway: residential
Rua: Rua Dr. António Pires Antunes (2) ; Origem: 1177916338 ; Destino: 1756480435 ; Oneway: False ; Highway: residential
Rua: Rua Dr. António Pires Antunes (3) ; Origem: 1177916338 ; Destino: 1175543581 ; Oneway: True ; Highway: residential
Rua: Rua Dr. António Pires Antunes (4) ; Origem: 1177916338 ; Destino: 1177915949 ; Oneway: True ; Highway: residential
Rua: Avenida Conde de Cantanhede (7) ; Origem: 1177916343 ; Destino: 1177090379 ; Oneway: False ; Highway: residential
Rua: Avenida Conde de Cantanhede (8) ; Origem: 1177916343 ; Destino: 1177089024 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916343 ; Destino: 1176961124 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916379 ; Destino: 1177916409 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916379 ; Destino: 1177916609 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Adelaide Cadete (2) ; Origem: 1177916379 ; Destino: 1177916232 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916379 ; Destino: 1177916155 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916409 ; Destino: 1177916508 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916409 ; Destino: 1177916379 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Carlos Ximenes Belo ; Origem: 1177916409 ; Destino: 1756359190 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques ; Origem: 1177916409 ; Destino: 1177916523 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (4) ; Origem: 1177916472 ; Destino: 1177916706 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916472 ; Destino: 1177916508 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (5) ; Origem: 1177916472 ; Destino: 1177916801 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916508 ; Destino: 1177916472 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916508 ; Destino: 1177916409 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Gonçalves Silva (3) ; Origem: 1177916508 ; Destino: 1177916147 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916508 ; Destino: 1177088984 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques (2) ; Origem: 1177916523 ; Destino: 1177916857 ; Oneway: False ; Highway: residential
Rua: Rua Dionisio Amaro Silva Santana (2) ; Origem: 1177916523 ; Destino: 1177916147 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques (3) ; Origem: 1177916523 ; Destino: 1177916409 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916598 ; Destino: 1175543099 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1177916598 ; Destino: 1177916232 ; Oneway: False ; Highway: residential
Rua: Rua 5 de Outubro (2) ; Origem: 1177916609 ; Destino: 1756480337 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916609 ; Destino: 1177916379 ; Oneway: False ; Highway: residential
Rua: Rua 5 de Outubro (3) ; Origem: 1177916609 ; Destino: 1177916178 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Teresa Monteiro Palmeiro ; Origem: 1177916611 ; Destino: 1177916682 ; Oneway: False ; Highway: residential
Rua: Praceta da Saúde ; Origem: 1177916611 ; Destino: 1756359035 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques (4) ; Origem: 1177916611 ; Destino: 1177916857 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Teresa Monteiro Palmeiro (2) ; Origem: 1177916611 ; Destino: 1177916688 ; Oneway: False ; Highway: residential
Rua: Rua Vicente Caldeira ; Origem: 1177916655 ; Destino: 1756359144 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (6) ; Origem: 1177916655 ; Destino: 1756358881 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (7) ; Origem: 1177916655 ; Destino: 10781362453 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Teresa Monteiro Palmeiro (3) ; Origem: 1177916682 ; Destino: 1177916801 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Teresa Monteiro Palmeiro (4) ; Origem: 1177916682 ; Destino: 1177916611 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Manuel Gonçalves Silva (4) ; Origem: 1177916682 ; Destino: 1177916147 ; Oneway: False ; Highway: residential
Rua: Rua Ramos Horta ; Origem: 1177916682 ; Destino: 1756359140 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916688 ; Destino: 1177916178 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916688 ; Destino: 1177916155 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1177916688 ; Destino: 1520186519 ; Oneway: False ; Highway: residential
Rua: Rua Doutora Teresa Monteiro Palmeiro (5) ; Origem: 1177916688 ; Destino: 1177916611 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (8) ; Origem: 1177916706 ; Destino: 1177916472 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (9) ; Origem: 1177916706 ; Destino: 1175542522 ; Oneway: True ; Highway: residential
Rua: Praceta José Picão Tello (2) ; Origem: 1177916714 ; Destino: 1756480354 ; Oneway: False ; Highway: residential
Rua: Praceta José Picão Tello (3) ; Origem: 1177916714 ; Destino: 1177916183 ; Oneway: False ; Highway: residential
Rua: Praceta José Picão Tello (4) ; Origem: 1177916714 ; Destino: 1177916754 ; Oneway: False ; Highway: residential
Rua: Rua Dr. António Pires Antunes (5) ; Origem: 1177916754 ; Destino: 1756480435 ; Oneway: False ; Highway: residential
Rua: Rua Dr. António Pires Antunes (6) ; Origem: 1177916754 ; Destino: 1177916183 ; Oneway: False ; Highway: residential
Rua: Praceta José Picão Tello (5) ; Origem: 1177916754 ; Destino: 1177916714 ; Oneway: False ; Highway: residential
Rua: Rua Francisco Mendes (2) ; Origem: 1177916795 ; Destino: 1601401305 ; Oneway: False ; Highway: residential
Rua: Rua João Franco do Vale (12) ; Origem: 1177916795 ; Destino: 1176961520 ; Oneway: False ; Highway: primary
Rua: Rua João Franco do Vale (13) ; Origem: 1177916795 ; Destino: 1601401308 ; Oneway: False ; Highway: primary
Rua: Rua Doutora Teresa Monteiro Palmeiro (6) ; Origem: 1177916801 ; Destino: 1177916682 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (10) ; Origem: 1177916801 ; Destino: 1177916173 ; Oneway: False ; Highway: residential
Rua: Estrada da Carvalha (11) ; Origem: 1177916801 ; Destino: 1177916472 ; Oneway: False ; Highway: residential
Rua: Rua Casimiro Abreu (2) ; Origem: 1177916857 ; Destino: 1177916155 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques (5) ; Origem: 1177916857 ; Destino: 1177916523 ; Oneway: False ; Highway: residential
Rua: Rua Doutor Silvano Santos Marques (6) ; Origem: 1177916857 ; Destino: 1177916611 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1182954750 ; Destino: 981219371 ; Oneway: True ; Highway: motorway_link
Rua: Autoestrada do Alentejo Central (25) ; Origem: 1182954750 ; Destino: 981220854 ; Oneway: True ; Highway: motorway
Rua:  ; Origem: 1182954769 ; Destino: 1756325786 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1182954769 ; Destino: 981220463 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 1183103555 ; Destino: 981220125 ; Oneway: True ; Highway: motorway_link
Rua:  ; Origem: 1183103858 ; Destino: 981219230 ; Oneway: True ; Highway: unclassified
Rua:  ; Origem: 1183104331 ; Destino: 1373732004 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1183104331 ; Destino: 1756325786 ; Oneway: False ; Highway: unclassified
Rua:  ; Origem: 1183104331 ; Destino: 1756325786 ; Oneway: False ; Highway: residential
Rua: Avenida de Badajoz (21) ; Origem: 1184702722 ; Destino: 1184702893 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (22) ; Origem: 1184702741 ; Destino: 4376594990 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (23) ; Origem: 1184702763 ; Destino: 1184703028 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184702778 ; Destino: 1184703015 ; Oneway: True ; Highway: residential
Rua: Rua de Portalegre ; Origem: 1184702778 ; Destino: 1756359176 ; Oneway: False ; Highway: residential
Rua: Avenida de Badajoz (24) ; Origem: 1184702807 ; Destino: 2178776471 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (25) ; Origem: 1184702807 ; Destino: 1184703159 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (26) ; Origem: 1184702836 ; Destino: 1756429777 ; Oneway: True ; Highway: primary
Rua: ER 246 (3) ; Origem: 1184702836 ; Destino: 371521829 ; Oneway: True ; Highway: secondary
Rua:  ; Origem: 1184702837 ; Destino: 1184702921 ; Oneway: True ; Highway: residential
Rua: Rua de Portalegre (2) ; Origem: 1184702837 ; Destino: 1756358833 ; Oneway: False ; Highway: residential
Rua: Avenida de Badajoz (27) ; Origem: 1184702887 ; Destino: 4376546482 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (28) ; Origem: 1184702893 ; Destino: 1184702968 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (29) ; Origem: 1184702893 ; Destino: 1184703137 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184702913 ; Destino: 4376595021 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184702921 ; Destino: 1184702778 ; Oneway: True ; Highway: residential
Rua: Avenida da Piedade ; Origem: 1184702921 ; Destino: 1756358931 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1184702951 ; Destino: 10778145856 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1184702951 ; Destino: 10223866723 ; Oneway: True ; Highway: residential
Rua: Avenida de Badajoz (30) ; Origem: 1184702968 ; Destino: 4376546479 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184702988 ; Destino: 1187958453 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1184702988 ; Destino: 1184703126 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (31) ; Origem: 1184703010 ; Destino: 10223866721 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184703015 ; Destino: 1184702837 ; Oneway: True ; Highway: residential
Rua: Avenida da Piedade (2) ; Origem: 1184703015 ; Destino: 1756358885 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1184703028 ; Destino: 371518801 ; Oneway: True ; Highway: tertiary_link
Rua: Avenida de Badajoz (32) ; Origem: 1184703028 ; Destino: 1184702722 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (33) ; Origem: 1184703096 ; Destino: 4376594993 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184703126 ; Destino: 4376595014 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (34) ; Origem: 1184703137 ; Destino: 1184702807 ; Oneway: True ; Highway: primary
Rua: Avenida de Badajoz (35) ; Origem: 1184703159 ; Destino: 1184702836 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1184703178 ; Destino: 1184702988 ; Oneway: True ; Highway: primary
Rua:  ; Origem: 1187956472 ; Destino: 1187957807 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956699 ; Destino: 10614578961 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 1187956699 ; Destino: 371518827 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 1187956699 ; Destino: 10658490294 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956734 ; Destino: 1187956992 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956734 ; Destino: 1187958297 ; Oneway: False ; Highway: residential
Rua: Rua de Lisboa ; Origem: 1187956734 ; Destino: 1187957504 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956916 ; Destino: 1756480453 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956916 ; Destino: 1756480526 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956916 ; Destino: 1187958297 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187956992 ; Destino: 1187956734 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957013 ; Destino: 1187957176 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957013 ; Destino: 1187957807 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957013 ; Destino: 1187957686 ; Oneway: False ; Highway: residential
Rua: Rua de Paris ; Origem: 1187957110 ; Destino: 1756480484 ; Oneway: True ; Highway: residential
Rua: Rua de Berlim ; Origem: 1187957110 ; Destino: 10554804859 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957176 ; Destino: 1187957013 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957176 ; Destino: 1187958695 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957176 ; Destino: 1239027084 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957192 ; Destino: 1984703296 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 1187957192 ; Destino: 10614578961 ; Oneway: False ; Highway: tertiary
Rua:  ; Origem: 1187957192 ; Destino: 10801762689 ; Oneway: False ; Highway: unclassified
Rua: Praça Dom Sancho II (2) ; Origem: 1187957503 ; Destino: 1187957641 ; Oneway: False ; Highway: residential
Rua: Avenida da Piedade (3) ; Origem: 1187957503 ; Destino: 5218629624 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957504 ; Destino: 1187958764 ; Oneway: False ; Highway: residential
Rua: Rua de Lisboa (2) ; Origem: 1187957504 ; Destino: 1756358904 ; Oneway: False ; Highway: residential
Rua: Rua de Lisboa (3) ; Origem: 1187957504 ; Destino: 1187956734 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957524 ; Destino: 1756480684 ; Oneway: False ; Highway: residential
Rua: Praça Dom Sancho II (3) ; Origem: 1187957641 ; Destino: 1187957503 ; Oneway: False ; Highway: residential
Rua: Praça Dom Sancho II (4) ; Origem: 1187957641 ; Destino: 1187957922 ; Oneway: False ; Highway: residential
Rua: Rua Alfredo Mirante ; Origem: 1187957645 ; Destino: 1756428760 ; Oneway: False ; Highway: residential
Rua: Rua de Lisboa (4) ; Origem: 1187957645 ; Destino: 1756358954 ; Oneway: True ; Highway: residential
Rua:  ; Origem: 1187957686 ; Destino: 1187958695 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957686 ; Destino: 1187957013 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957686 ; Destino: 10725508613 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957807 ; Destino: 1187956472 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957807 ; Destino: 1239026644 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957807 ; Destino: 1187957013 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957814 ; Destino: 1187958411 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957814 ; Destino: 5741639554 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957814 ; Destino: 1756480453 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187957815 ; Destino: 2402221096 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 1187957815 ; Destino: 304956872 ; Oneway: False ; Highway: primary
Rua:  ; Origem: 1187957815 ; Destino: 10776697391 ; Oneway: False ; Highway: residential
Rua: Avenida. António Sardinha (4) ; Origem: 1187957922 ; Destino: 562911354 ; Oneway: False ; Highway: secondary
Rua: Praça Dom Sancho II (5) ; Origem: 1187957922 ; Destino: 1187957641 ; Oneway: False ; Highway: residential
Rua: Avenida António Sardinha ; Origem: 1187957922 ; Destino: 10752707732 ; Oneway: False ; Highway: secondary
Rua:  ; Origem: 1187958106 ; Destino: 1239026766 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187958106 ; Destino: 1239026726 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187958106 ; Destino: 4136591553 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187958297 ; Destino: 1187956734 ; Oneway: False ; Highway: residential
Rua:  ; Origem: 1187958297 ; Destino: 1187956916 ; Oneway: False ; Highway: residential
